,_id,_is_deleted,_vehicle._congestion_level,_vehicle._current_status,_vehicle._current_stop_sequence,_vehicle._occupancy_status,_vehicle._position._bearing,_vehicle._position._latitude,_vehicle._position._longitude,_vehicle._position._odometer,_vehicle._position._speed,_vehicle._stop_id,_vehicle._timestamp,_vehicle._trip._direction_id,_vehicle._trip._route_id,_vehicle._trip._schedule_relationship,_vehicle._trip._start_date,_vehicle._trip._start_time,_vehicle._trip._trip_id,_vehicle._vehicle._id,_vehicle._vehicle._label,timestamp,start_datetime,timedelta,distancia_al_final
215,79,False,0,2,65,0,0,-3463417,-5835956,50083,0.0,20853,1674596538,1.0,100,0.0,20230124,17:15:00,10419-1,9063,75-70,2023-01-24 21:42:18,2023-01-24 17:15:00,0 days 04:27:18,0.0049287629441921
216,90,False,0,2,63,0,0,-3451112,-585127144,50614,0.0,6861103985,1674596542,0.0,99,0.0,20230124,16:54:00,10084-1,19978,85-70,2023-01-24 21:42:22,2023-01-24 16:54:00,0 days 04:48:22,0.004065250882789
217,93,False,0,2,63,0,0,-3451103,-5851266,51791,0.0,6861103985,1674596540,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:42:20,2023-01-24 16:54:00,0 days 04:48:20,0.0041517525576577
218,5,False,0,2,66,0,0,-3463725,-5835774,75293,9166666.0,207307,1674596600,1.0,100,0.0,20230124,17:11:30,10418-1,8023,69-70,2023-01-24 21:43:20,2023-01-24 17:11:30,0 days 04:31:50,0.0022322903395386
219,47,False,0,2,63,0,0,-3451087,-585129,51678,0.0,6861103985,1674596600,0.0,99,0.0,20230124,16:42:00,10080-1,8555,96-70,2023-01-24 21:43:20,2023-01-24 16:42:00,0 days 05:01:20,0.0043306398257105
220,50,False,0,1,66,0,0,-3463827,-58358,24463,0.555555,207307,1674596600,1.0,100,0.0,20230124,17:22:00,10421-1,8575,1970-05-01 00:00:00,2023-01-24 21:43:20,2023-01-24 17:22:00,0 days 04:21:20,0.0013060107809696
221,79,False,0,2,65,0,0,-3463417,-5835956,50083,0.0,20853,1674596538,1.0,100,0.0,20230124,17:15:00,10419-1,9063,75-70,2023-01-24 21:42:18,2023-01-24 17:15:00,0 days 04:27:18,0.0049287629441921
222,90,False,0,2,63,0,0,-3451081,-5851294,50614,0.0,6861103985,1674596568,0.0,99,0.0,20230124,16:54:00,10084-1,19978,85-70,2023-01-24 21:42:48,2023-01-24 16:54:00,0 days 04:48:48,0.0043947074191588
223,93,False,0,2,63,0,0,-3451101,-585127144,51791,0.0,6861103985,1674596600,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:43:20,2023-01-24 16:54:00,0 days 04:49:20,0.0041749992503008
224,24,False,0,1,38,0,0,-3451115,-585123253,101320,6944444.0,6861103985,1674596658,0.0,292,0.0,20230124,17:45:00,23564-1,8496,23-70,2023-01-24 21:44:18,2023-01-24 17:45:00,0 days 03:59:18,0.0040272189970247
225,34,False,0,2,65,0,0,-3463504,-583590546,74917,9166666.0,20853,1674596630,1.0,100,0.0,20230124,17:15:00,10419-1,8512,66-70,2023-01-24 21:43:50,2023-01-24 17:15:00,0 days 04:28:50,0.0040304633629446
226,47,False,0,2,63,0,0,-3451087,-585129,51678,0.0,6861103985,1674596658,0.0,99,0.0,20230124,16:42:00,10080-1,8555,96-70,2023-01-24 21:44:18,2023-01-24 16:42:00,0 days 05:02:18,0.0043306398257105
227,69,False,0,2,66,0,0,-3463664,-5835802,101693,6388888.0,207307,1674596658,1.0,100,0.0,20230124,17:25:30,10422-1,8972,93-70,2023-01-24 21:44:18,2023-01-24 17:25:30,0 days 04:18:48,0.0026326769949993
228,79,False,0,2,66,0,0,-3463785,-583573456,50574,9166666.0,207307,1674596660,1.0,100,0.0,20230124,17:15:00,10419-1,9063,75-70,2023-01-24 21:44:20,2023-01-24 17:15:00,0 days 04:29:20,0.0020816630659144
229,87,False,0,2,65,0,0,-3463575,-583586,73588,10.0,20853,1674596632,1.0,100,0.0,20230124,17:11:30,10418-1,15072,58-70,2023-01-24 21:43:52,2023-01-24 17:11:30,0 days 04:32:22,0.0033483847090792
230,93,False,0,2,63,0,0,-3451101,-5851269,51791,0.0,6861103985,1674596662,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:44:22,2023-01-24 16:54:00,0 days 04:50:22,0.00417344261971
231,19,False,0,2,65,0,0,-3463632,-583583145,53270,9166666.0,20853,1674596718,1.0,100,0.0,20230124,17:01:00,10415-1,8488,53-70,2023-01-24 21:45:18,2023-01-24 17:01:00,0 days 04:44:18,0.0028424472572099
232,45,False,0,2,63,0,0,-3451061,-5851284,51717,3055555.0,6861103985,1674596688,0.0,99,0.0,20230124,16:42:00,10080-1,8555,96-70,2023-01-24 21:44:48,2023-01-24 16:42:00,0 days 05:02:48,0.0045835481125436
233,91,False,0,2,63,0,0,-34511,-5851266,51791,0.0,6861103985,1674596720,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:45:20,2023-01-24 16:54:00,0 days 04:51:20,0.0041817091362238
234,18,False,0,1,66,0,0,-3463867,-583576851,53595,0.0,207307,1674596778,1.0,100,0.0,20230124,17:01:00,10415-1,8488,53-70,2023-01-24 21:46:18,2023-01-24 17:01:00,0 days 04:45:18,0.0014051547139041
235,72,False,0,2,63,0,0,-3451072,-5851262,176708,6111111.0,6861103985,1674596778,0.0,99,0.0,20230124,16:57:00,10085-1,8980,1970-12-01 00:00:00,2023-01-24 21:46:18,2023-01-24 16:57:00,0 days 04:49:18,0.0044595016874096
236,90,False,0,2,63,0,0,-3451102,-585126648,51791,0.0,6861103985,1674596778,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:46:18,2023-01-24 16:54:00,0 days 04:52:18,0.0041619992431507
237,78,False,0,2,52,0,0,-3463656,-5835822,96892,1111111.0,207307,1674596842,1.0,1738,0.0,20230124,17:37:30,116853-1,9089,99-70,2023-01-24 21:47:22,2023-01-24 17:37:30,0 days 04:09:52,0.0026384563972114
238,91,False,0,2,63,0,0,-3451103,-5851266,51791,0.0,6861103985,1674596842,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:47:22,2023-01-24 16:54:00,0 days 04:53:22,0.0041517525576577
239,78,False,0,1,52,0,0,-3463868,-5835774,97198,0.0,207307,1674596896,1.0,1738,0.0,20230124,17:37:30,116853-1,9089,99-70,2023-01-24 21:48:16,2023-01-24 17:37:30,0 days 04:10:46,0.0013496948395837
240,91,False,0,2,63,0,0,-3451102,-5851266,51791,0.0,6861103985,1674596900,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:48:20,2023-01-24 16:54:00,0 days 04:54:20,0.0041617380143378
241,50,False,0,2,51,0,0,-3463443,-5835943,44510,0.0,20853,1674596958,1.0,1738,0.0,20230124,17:20:00,116852-1,8579,55-70,2023-01-24 21:49:18,2023-01-24 17:20:00,0 days 04:29:18,0.0046574366512062
242,91,False,0,2,63,0,0,-3451102,-5851266,51791,0.0,6861103985,1674596960,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:49:20,2023-01-24 16:54:00,0 days 04:55:20,0.0041617380143378
243,50,False,0,2,52,0,0,-3463653,-583582344,44776,3055555.0,207307,1674597016,1.0,1738,0.0,20230124,17:20:00,116852-1,8579,55-70,2023-01-24 21:50:16,2023-01-24 17:20:00,0 days 04:30:16,0.0026626674445003
244,91,False,0,2,63,0,0,-3451097,-5851269,51791,0.0,6861103985,1674597018,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:50:18,2023-01-24 16:54:00,0 days 04:56:18,0.0042133691150906
245,80,False,0,2,63,0,0,-345107,-5851266,77185,0.0,6861103985,1674597078,0.0,99,0.0,20230124,17:09:00,10089-1,9921,113-70,2023-01-24 21:51:18,2023-01-24 17:09:00,0 days 04:42:18,0.0044813068741163
246,91,False,0,2,63,0,0,-3451097,-5851269,51791,0.0,6861103985,1674597080,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:51:20,2023-01-24 16:54:00,0 days 04:57:20,0.0042133691150906
247,46,False,0,2,63,0,0,-3451106,-5851259,48563,0.277777,6861103985,1674597140,0.0,99,0.0,20230124,17:09:00,10089-1,8559,102-70,2023-01-24 21:52:20,2023-01-24 17:09:00,0 days 04:43:20,0.0041185838949813
248,91,False,0,2,63,0,0,-3451097,-5851269,51791,0.0,6861103985,1674597140,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:52:20,2023-01-24 16:54:00,0 days 04:58:20,0.0042133691150906
249,46,False,0,2,63,0,0,-3451075,-585129051,48563,0.0,6861103985,1674597200,0.0,99,0.0,20230124,17:09:00,10089-1,8559,102-70,2023-01-24 21:53:20,2023-01-24 17:09:00,0 days 04:44:20,0.004450502121108
250,91,False,0,2,63,0,0,-3451096,-5851268,51791,0.0,6861103985,1674597200,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:53:20,2023-01-24 16:54:00,0 days 04:59:20,0.0042227610990947
251,91,False,0,2,63,0,0,-3451097,-5851285,51791,0.277777,6861103985,1674597260,0.0,99,0.0,20230124,16:54:00,10084-1,20015,64-70,2023-01-24 21:54:20,2023-01-24 16:54:00,0 days 05:00:20,0.0042260373046153
252,1,False,0,1,63,0,0,-3451145,-585121651,51050,2.5,6861103985,1674597380,0.0,99,0.0,20230124,17:06:00,10088-1,1937,116-70,2023-01-24 21:56:20,2023-01-24 17:06:00,0 days 04:50:20,0.0037355284940658
253,39,False,0,2,63,0,0,-3451081,-585125656,50426,6111111.0,6861103985,1674597378,0.0,99,0.0,20230124,17:18:00,10092-1,8520,24-70,2023-01-24 21:56:18,2023-01-24 17:18:00,0 days 04:38:18,0.0043676261950869
254,88,False,0,2,63,0,0,-3451115,-58512825,0,0.0,6861103985,1674598970,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:22:50,2023-01-24 17:33:00,0 days 04:49:50,0.0040444603224654
255,75,False,0,2,63,0,0,-3451057,-5851268,26309,5.0,6861103985,1674599030,0.0,99,0.0,20230124,17:42:00,10100-1,8982,34-70,2023-01-24 22:23:50,2023-01-24 17:42:00,0 days 04:41:50,0.0046121640582261
256,89,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599030,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:23:50,2023-01-24 17:33:00,0 days 04:50:50,0.0040544140513794
257,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599092,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:24:52,2023-01-24 17:33:00,0 days 04:51:52,0.0040544140513794
258,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599152,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:25:52,2023-01-24 17:33:00,0 days 04:52:52,0.0040544140513794
259,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599212,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:26:52,2023-01-24 17:33:00,0 days 04:53:52,0.0040544140513794
260,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599270,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:27:50,2023-01-24 17:33:00,0 days 04:54:50,0.0040544140513794
261,6,False,0,2,63,0,0,-3451048,-585128059,36638,3055555.0,6861103985,1674599332,0.0,99,0.0,20230124,17:36:00,10098-1,8467,1970-11-01 00:00:00,2023-01-24 22:28:52,2023-01-24 17:36:00,0 days 04:52:52,0.0047102546098899
262,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599300,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:28:20,2023-01-24 17:33:00,0 days 04:55:20,0.0040544140513794
263,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599390,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:29:50,2023-01-24 17:33:00,0 days 04:56:50,0.0040544140513794
264,24,False,0,2,66,0,0,-3463659,-5835818,24019,0.0,207307,1674599452,1.0,100,0.0,20230124,18:04:00,10433-1,8498,14-70,2023-01-24 22:30:52,2023-01-24 18:04:00,0 days 04:26:52,0.002622649072983
265,50,False,0,2,66,0,0,-3463812,-583571548,165607,8055555.0,207307,1674599448,1.0,100,0.0,20230124,18:00:30,10432-1,8577,115-70,2023-01-24 22:30:48,2023-01-24 18:00:30,0 days 04:30:18,0.0021040769947852
266,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599450,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:30:50,2023-01-24 17:33:00,0 days 04:57:50,0.0040544140513794
267,35,False,0,2,65,0,0,-3463416,-583595848,23737,0.0,20853,1674599512,1.0,100,0.0,20230124,17:57:00,10431-1,8514,63-70,2023-01-24 22:31:52,2023-01-24 17:57:00,0 days 04:34:52,0.0049414184198467
268,53,False,0,2,65,0,0,-3463457,-5835935,75190,7777777.0,20853,1674599510,1.0,100,0.0,20230124,17:53:30,10430-1,8595,56-70,2023-01-24 22:31:50,2023-01-24 17:53:30,0 days 04:38:20,0.004511621012457
269,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599510,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:31:50,2023-01-24 17:33:00,0 days 04:58:50,0.0040544140513794
270,35,False,0,2,65,0,0,-3463574,-5835861,23935,10833333.0,20853,1674599598,1.0,100,0.0,20230124,17:57:00,10431-1,8514,63-70,2023-01-24 22:33:18,2023-01-24 17:57:00,0 days 04:36:18,0.0033570296632618
271,41,False,0,2,65,0,0,-3463485,-5835916,74896,9444444.0,20853,1674599598,1.0,100,0.0,20230124,18:11:00,10435-1,8521,74-70,2023-01-24 22:33:18,2023-01-24 18:11:00,0 days 04:22:18,0.0042223406020845
272,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599600,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:33:20,2023-01-24 17:33:00,0 days 05:00:20,0.0040544140513794
273,41,False,0,2,66,0,0,-3463822,-583571053,75316,6944444.0,207307,1674599662,1.0,100,0.0,20230124,18:11:00,10435-1,8521,74-70,2023-01-24 22:34:22,2023-01-24 18:11:00,0 days 04:23:22,0.0021060277894657
274,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599658,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:34:18,2023-01-24 17:33:00,0 days 05:01:18,0.0040544140513794
275,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599722,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:35:22,2023-01-24 17:33:00,0 days 05:02:22,0.0040544140513794
276,54,False,0,1,66,0,0,-3463839,-583588257,24467,1666666.0,207307,1674599782,1.0,100,0.0,20230124,17:53:30,10430-1,8598,41-70,2023-01-24 22:36:22,2023-01-24 17:53:30,0 days 04:42:52,0.0007109879394203
277,58,False,0,2,63,0,0,-3451052,-58512825,101411,0.0,6861103985,1674599782,0.0,99,0.0,20230124,17:42:00,10100-1,8629,35-70,2023-01-24 22:36:22,2023-01-24 17:42:00,0 days 04:54:22,0.0046719312173881
278,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599782,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:36:22,2023-01-24 17:33:00,0 days 05:03:22,0.0040544140513794
279,30,False,0,2,65,0,0,-346343,-5835946,74700,8055555.0,20853,1674599810,1.0,100,0.0,20230124,18:18:00,10437-1,8509,62-70,2023-01-24 22:36:50,2023-01-24 18:18:00,0 days 04:18:50,0.0047895615832748
280,58,False,0,1,63,0,0,-3451164,-58512394,101566,3055555.0,6861103985,1674599810,0.0,99,0.0,20230124,17:42:00,10100-1,8629,35-70,2023-01-24 22:36:50,2023-01-24 17:42:00,0 days 04:54:50,0.0035359482603685
281,90,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599810,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:36:50,2023-01-24 17:33:00,0 days 05:03:50,0.0040544140513794
282,30,False,0,2,66,0,0,-3463831,-583570862,75199,6111111.0,207307,1674599868,1.0,100,0.0,20230124,18:18:00,10437-1,8509,62-70,2023-01-24 22:37:48,2023-01-24 18:18:00,0 days 04:19:48,0.0020891016729714
283,34,False,0,2,63,0,0,-345106,-585127945,101950,0.0,6861103985,1674599872,0.0,99,0.0,20230124,17:42:00,10100-1,8513,45-70,2023-01-24 22:37:52,2023-01-24 17:42:00,0 days 04:55:52,0.0045897303243255
284,44,False,0,2,65,0,0,-3463642,-5835824,75001,5.0,20853,1674599868,1.0,100,0.0,20230124,18:07:30,10434-1,8534,86-70,2023-01-24 22:37:48,2023-01-24 18:07:30,0 days 04:30:18,0.00276620392596
285,89,False,0,2,63,0,0,-3451114,-58512825,0,0.0,6861103985,1674599870,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:37:50,2023-01-24 17:33:00,0 days 05:04:50,0.0040544140513794
286,68,False,0,2,63,0,0,-3451109,-585126,77311,0.0,6861103985,1674599898,0.0,99,0.0,20230124,17:57:00,10105-1,8976,101-70,2023-01-24 22:38:18,2023-01-24 17:57:00,0 days 04:41:18,0.0040889941672712
287,88,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674599960,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:39:20,2023-01-24 17:33:00,0 days 05:06:20,0.0040539372590139
288,87,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674600020,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:40:20,2023-01-24 17:33:00,0 days 05:07:20,0.0040539372590139
289,87,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674600086,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:41:26,2023-01-24 17:33:00,0 days 05:08:26,0.0040539372590139
290,89,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674600142,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:42:22,2023-01-24 17:33:00,0 days 05:09:22,0.0040539372590139
291,88,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674600200,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:43:20,2023-01-24 17:33:00,0 days 05:10:20,0.0040539372590139
292,88,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674600260,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:44:20,2023-01-24 17:33:00,0 days 05:11:20,0.0040539372590139
293,6,False,0,2,63,0,0,-3451077,-5851293,36867,0.0,6861103985,1674600322,0.0,99,0.0,20230124,18:03:00,10107-1,8467,1970-11-01 00:00:00,2023-01-24 22:45:22,2023-01-24 18:03:00,0 days 04:42:22,0.0044333201215334
294,88,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674600290,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:44:50,2023-01-24 17:33:00,0 days 05:11:50,0.0040539372590139
295,12,False,0,2,66,0,0,-3463691,-583578339,170152,6388888.0,207307,1674600378,1.0,100,0.0,20230124,18:28:30,10440-1,8480,36-70,2023-01-24 22:46:18,2023-01-24 18:28:30,0 days 04:17:48,0.0024703788717514
296,16,False,0,1,63,0,0,-3451123,-5851228,78573,6944444.0,6861103985,1674600378,0.0,99,0.0,20230124,18:03:00,10107-1,8485,22-70,2023-01-24 22:46:18,2023-01-24 18:03:00,0 days 04:43:18,0.0039487787099332
297,82,False,0,2,63,0,0,-3451114,-585127,78559,5833333.0,6861103985,1674600380,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:46:20,2023-01-24 17:54:00,0 days 04:52:20,0.0040443322440205
298,88,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674600382,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:46:22,2023-01-24 17:33:00,0 days 05:13:22,0.0040539372590139
299,83,False,0,2,63,0,0,-3451101,-585127945,78584,0.0,6861103985,1674600440,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:47:20,2023-01-24 17:54:00,0 days 04:53:20,0.004181106366742
300,89,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674600442,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:47:22,2023-01-24 17:33:00,0 days 05:14:22,0.0040539372590139
301,26,False,0,2,63,0,0,-3451097,-5851252,101138,5.0,6861103985,1674600500,0.0,99,0.0,20230124,17:54:00,10104-1,8501,40-70,2023-01-24 22:48:20,2023-01-24 17:54:00,0 days 04:54:20,0.0042065407759821
302,32,False,0,2,65,0,0,-3463425,-583595543,74851,3611111.0,20853,1674600502,1.0,100,0.0,20230124,18:25:00,10439-1,8511,78-70,2023-01-24 22:48:22,2023-01-24 18:25:00,0 days 04:23:22,0.004848613559565
303,82,False,0,2,63,0,0,-3451101,-5851278,78584,0.0,6861103985,1674600470,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:47:50,2023-01-24 17:54:00,0 days 04:53:50,0.0041798877138042
304,88,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674600502,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:48:22,2023-01-24 17:33:00,0 days 05:15:22,0.0040539372590139
305,32,False,0,2,66,0,0,-3463782,-583574,75296,8055555.0,207307,1674600556,1.0,100,0.0,20230124,18:25:00,10439-1,8511,78-70,2023-01-24 22:49:16,2023-01-24 18:25:00,0 days 04:24:16,0.0020559484818475
306,83,False,0,2,63,0,0,-3451101,-585127945,78584,0.0,6861103985,1674600562,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:49:22,2023-01-24 17:54:00,0 days 04:55:22,0.004181106366742
307,86,False,0,2,65,0,0,-3463622,-583583946,101926,1666666.0,20853,1674600562,1.0,100,0.0,20230124,18:28:30,10440-1,17018,98-70,2023-01-24 22:49:22,2023-01-24 18:28:30,0 days 04:20:52,0.0029207976513277
308,87,False,0,2,63,0,0,-3451089,-585129,71797,2.5,6861103985,1674600560,0.0,99,0.0,20230124,18:06:00,10108-1,19614,46-70,2023-01-24 22:49:20,2023-01-24 18:06:00,0 days 04:43:20,0.0043107555370231
309,89,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674600560,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:49:20,2023-01-24 17:33:00,0 days 05:16:20,0.0040539372590139
310,72,False,0,2,63,0,0,-3451071,-5851266,77274,2.5,6861103985,1674600620,0.0,99,0.0,20230124,18:00:00,10106-1,8979,1970-08-01 00:00:00,2023-01-24 22:50:20,2023-01-24 18:00:00,0 days 04:50:20,0.0044713194137719
311,83,False,0,2,63,0,0,-34511,-5851278,78584,0.0,6861103985,1674600622,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:50:22,2023-01-24 17:54:00,0 days 04:56:22,0.0041898538518639
312,86,False,0,2,66,0,0,-3463765,-583574944,102107,7.5,207307,1674600592,1.0,100,0.0,20230124,18:28:30,10440-1,17018,98-70,2023-01-24 22:49:52,2023-01-24 18:28:30,0 days 04:21:22,0.0020932629839555
313,89,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674600620,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:50:20,2023-01-24 17:33:00,0 days 05:17:20,0.0040539372590139
314,90,False,0,2,65,0,0,-3463497,-583591,95771,9166666.0,20853,1674600622,1.0,100,0.0,20230124,18:21:30,10438-1,20009,108-70,2023-01-24 22:50:22,2023-01-24 18:21:30,0 days 04:28:52,0.004100963808666
315,83,False,0,2,63,0,0,-3451098,-585128,78584,0.0,6861103985,1674600680,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:51:20,2023-01-24 17:54:00,0 days 04:57:20,0.0042114685443408
316,88,False,0,2,63,0,0,-3451114,-5851282,0,0.0,6861103985,1674600682,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:51:22,2023-01-24 17:33:00,0 days 05:18:22,0.0040539372590139
317,89,False,0,2,66,0,0,-3463847,-5835724,96215,5.0,207307,1674600680,1.0,100,0.0,20230124,18:21:30,10438-1,20009,108-70,2023-01-24 22:51:20,2023-01-24 18:21:30,0 days 04:29:50,0.001889905860092
318,7,False,0,2,65,0,0,-3463639,-5835828,24026,7222222.0,20853,1674600742,1.0,100,0.0,20230124,18:21:30,10438-1,8468,87-70,2023-01-24 22:52:22,2023-01-24 18:21:30,0 days 04:30:52,0.0027838908311951
319,24,False,0,2,65,0,0,-3463477,-5835922,25169,130555553.0,20853,1674600742,1.0,100,0.0,20230124,18:11:00,10435-1,8498,14-70,2023-01-24 22:52:22,2023-01-24 18:11:00,0 days 04:41:22,0.0043045074236183
320,42,False,0,2,66,0,0,-3463751,-583575249,170004,1388888.0,207307,1674600742,1.0,100,0.0,20230124,18:28:30,10440-1,8523,67-70,2023-01-24 22:52:22,2023-01-24 18:28:30,0 days 04:23:52,0.0021693774613932
321,83,False,0,2,63,0,0,-3451098,-585128,78584,0.0,6861103985,1674600740,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:52:20,2023-01-24 17:54:00,0 days 04:58:20,0.0042114685443408
322,84,False,0,2,65,0,0,-3463612,-583584251,24013,10833333.0,20853,1674600742,1.0,100,0.0,20230124,18:21:30,10438-1,13650,18-70,2023-01-24 22:52:22,2023-01-24 18:21:30,0 days 04:30:52,0.0030121732636121
323,88,False,0,2,63,0,0,-3451112,-585128059,0,0.0,6861103985,1674600742,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:52:22,2023-01-24 17:33:00,0 days 05:19:22,0.0040725425092949
324,42,False,0,2,66,0,0,-3463748,-5835766,170004,0.0,207307,1674600798,1.0,100,0.0,20230124,18:28:30,10440-1,8523,67-70,2023-01-24 22:53:18,2023-01-24 18:28:30,0 days 04:24:48,0.0021004180917154
325,83,False,0,2,63,0,0,-3451098,-585128,78584,0.0,6861103985,1674600800,0.0,99,0.0,20230124,17:54:00,10104-1,13239,121-70,2023-01-24 22:53:20,2023-01-24 17:54:00,0 days 04:59:20,0.0042114685443408
326,88,False,0,2,63,0,0,-3451112,-5851282,0,0.0,6861103985,1674600802,0.0,99,0.0,20230124,17:33:00,10097-1,19994,16-70,2023-01-24 22:53:22,2023-01-24 17:33:00,0 days 05:20:22,0.0040738477266603
327,42,False,0,1,66,0,0,-3463859,-5835786,170195,1111111.0,207307,1674600862,1.0,100,0.0,20230124,18:28:30,10440-1,8523,67-70,2023-01-24 22:54:22,2023-01-24 18:28:30,0 days 04:25:52,0.0012666365540253
328,67,False,0,1,63,0,0,-3451129,-585122948,25766,6111111.0,6861103985,1674600862,0.0,99,0.0,20230124,18:09:00,10109-1,8970,70-70,2023-01-24 22:54:22,2023-01-24 18:09:00,0 days 04:45:22,0.0038882610123271
